DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbComp,Internet,NbSmartPhone,HouseType,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,TripPurpose,TypeCommune,frequency,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,age,Weight
1,2,182,37,40,30.0,8.76,69,2,0,2,0,2,1,0,-1,21,6,1,1952,1,7,1,1,3,1,2,2,2,2,1,15.0,1,4,4,2,-1,-1,3,1,4,93.0,1,105,3,462,58,0.000409116
2,3,141,70,16,9.8,2.54,33,2,0,1,1,4,1,1,1,30,4,1,1946,1,2,2,2,7,1,2,2,2,2,1,4.9,2,4,4,3,1,2,3,2,4,21.1,2,55,5,70,64,0.000160139
4,1,47,10,0,7.6,2.22,28,2,0,1,0,1,1,0,1,29,4,1,1945,1,3,9,8,6,2,2,1,2,2,1,0.0,3,4,4,2,1,3,3,4,4,19.0,0,37,4,35,65,8.57e-05
1,8,280,114,22,22.8,8.04,106,2,0,4,0,4,1,1,1,27,-1,1,1948,1,2,1,1,3,1,2,2,2,2,1,11.4,-1,4,4,6,2,2,2,3,4,68.0,1,144,4,195,62,0.000409116
9,1,41,11,4,3.8,0.38,5,3,0,2,0,3,1,1,1,16,6,2,1947,1,3,2,6,6,1,2,2,1,2,2,2.2,3,4,4,1,1,2,1,3,4,3.0,1,26,4,10,63,9.82e-05
8,0,22,18,0,3.8,0.28,4,3,0,2,0,3,1,1,1,16,6,2,1947,1,3,2,6,6,1,2,2,1,2,2,2.2,3,4,4,1,1,2,1,3,4,2.5,1,4,4,271,63,9.82e-05
1,0,55,24,0,7.6,1.88,24,2,0,0,0,2,1,1,2,1,6,1,1979,3,2,1,6,8,2,2,1,2,2,2,0.0,1,4,4,2,3,2,1,2,4,17.5,0,31,3,56,31,0.000378621
1,1,83,47,0,7.6,2.5,31,3,1,2,1,2,1,1,1,6,6,1,1959,1,3,1,2,8,1,2,2,2,2,2,3.8,1,4,4,2,-1,-1,-1,4,4,22.0,2,36,4,60,51,0.000160139
1,0,93,66,0,7.6,2.07,25,4,2,2,1,2,1,0,1,7,5,1,1964,1,3,2,2,8,1,2,2,2,2,1,3.8,1,4,4,2,4,-1,-1,1,4,17.5,1,27,5,20,46,0.000160139
9,4,115,13,42,21.8,4.1,40,4,2,2,1,2,1,0,1,7,5,2,1972,1,3,2,2,7,1,2,2,2,2,1,10.9,3,4,4,1,2,2,3,3,4,41.0,1,60,5,30,38,0.000340556
4,2,109,45,12,7.6,4.39,37,5,3,1,1,1,1,1,1,7,5,2,1973,1,3,6,3,5,1,2,2,2,1,1,3.8,3,4,4,2,4,1,2,3,4,38.0,1,52,5,-1,37,0.000232084
8,0,23,18,0,7.6,0.36,4,5,3,1,1,1,1,1,1,7,5,2,1973,1,3,6,3,5,1,2,2,2,1,1,3.8,3,4,4,2,4,1,2,3,4,1.8,1,5,5,4,37,0.000232084
1,2,79,26,4,13.4,2.45,24,1,0,1,0,1,1,0,2,7,4,2,1961,1,1,1,6,4,1,2,2,2,2,1,6.7,1,4,4,1,1,3,3,1,4,26.0,1,49,4,25,49,9.82e-05
9,2,106,49,5,7.6,3.23,37,2,0,1,0,2,1,0,2,5,4,1,1939,1,5,9,2,8,1,1,2,2,2,3,3.8,3,4,4,2,2,2,2,1,4,27.0,0,52,4,79,71,0.000125765
7,0,33,11,0,3.8,1.26,15,2,0,1,0,1,1,0,1,29,6,1,1940,1,2,9,8,6,1,2,2,2,2,1,2.2,3,4,4,1,-1,3,3,4,4,11.0,0,22,3,25,70,8.57e-05
11,1,48,12,5,3.8,1.22,17,2,0,1,0,1,1,0,1,22,6,1,1944,1,2,9,-1,7,1,2,2,2,2,1,2.2,3,4,4,1,1,3,1,3,4,10.0,2,31,4,30,66,0.000125765
11,2,162,86,6,15.2,4.28,50,3,0,1,0,2,1,1,1,24,5,2,1985,1,6,8,2,7,1,2,2,2,2,2,7.6,3,4,4,4,3,3,3,4,4,34.5,2,70,5,114,25,0.000340556
1,2,45,26,5,3.8,1.25,16,2,0,1,0,1,1,1,1,15,4,1,1951,1,2,1,6,6,1,2,2,1,2,1,2.2,1,4,4,1,-1,3,-1,4,4,11.0,1,14,4,25,59,0.000109132
1,0,58,28,0,7.6,2.14,30,2,0,2,0,1,1,0,2,30,4,2,1953,1,2,2,6,3,2,1,2,2,2,1,0.0,1,4,4,2,-1,4,4,3,4,18.0,0,30,4,45,57,0.000367986
1,4,160,62,24,22.8,7.11,67,2,0,1,0,1,1,0,2,14,6,1,1953,1,2,1,3,3,1,1,2,2,2,1,11.4,1,4,4,2,4,-1,-1,3,4,74.0,1,74,4,60,57,0.000409116
1,5,210,91,21,49.2,8.53,74,2,0,1,1,2,1,2,1,6,6,2,1964,1,2,1,6,6,1,2,2,1,2,1,24.6,2,4,4,3,1,2,3,3,4,86.0,1,98,4,90,46,9.82e-05
1,2,68,20,12,7.8,1.44,21,2,0,2,0,1,1,1,1,1,6,1,1975,1,2,1,1,4,1,2,2,2,2,1,3.9,1,6,2,1,1,2,2,4,4,13.0,1,36,4,33,35,0.000258025
9,2,80,23,11,47.4,0.67,10,2,0,2,0,1,1,1,1,1,6,1,1975,1,2,1,1,4,1,2,2,2,2,1,23.7,3,6,2,1,1,2,2,4,4,6.5,1,46,4,11,35,0.000258025
1,3,122,48,7,15.4,3.48,44,2,0,1,0,1,2,0,1,10,3,2,1955,1,2,2,6,3,2,2,1,2,2,3,0.0,2,6,2,3,-1,-1,-1,1,4,29.0,0,67,3,62,55,0.000367986
10,6,121,30,21,36.8,3.83,52,4,1,2,2,2,1,0,1,9,3,2,1967,1,4,2,6,3,1,2,2,2,2,1,18.4,3,6,2,2,3,2,2,4,4,34.0,0,70,5,8,43,0.000367986
1,0,152,132,0,7.6,2.9,42,4,1,2,2,2,1,-1,1,9,3,2,1994,1,4,8,-1,2,1,2,2,2,2,3,3.8,1,6,2,2,3,2,3,1,4,25.0,0,20,4,131,16,0.002195453
1,5,248,101,51,22.8,5.01,71,1,0,1,0,1,1,0,2,1,3,2,1963,1,1,1,6,3,1,2,2,2,2,1,11.4,-1,6,2,6,1,2,1,4,4,56.5,1,96,4,58,47,0.000367986
1,5,232,87,51,19.0,4.09,57,1,0,1,0,1,1,0,2,1,3,2,1963,1,1,1,6,3,1,2,2,2,2,1,9.5,-1,6,2,5,1,2,1,4,4,38.5,1,94,4,33,47,0.000367986
6,2,59,5,29,11.4,0.86,12,4,0,3,0,3,1,0,1,13,3,2,1959,1,3,1,6,3,1,2,2,2,2,1,5.7,3,6,2,1,3,2,3,3,4,7.0,1,25,4,10,51,0.000367986
9,6,190,50,22,34.6,10.19,93,3,1,2,0,1,1,0,1,5,5,2,1977,1,3,2,6,4,2,2,2,2,2,1,34.6,3,6,2,3,3,3,2,2,4,104.5,1,118,5,100,33,0.000232084
1,0,99,70,0,7.6,0.26,3,4,2,2,0,1,1,0,1,2,4,2,1982,1,3,2,6,4,1,2,2,2,2,1,3.8,1,6,2,2,3,2,3,3,4,2.3,1,29,4,5,28,0.000232084
1,2,96,38,25,7.6,0.6,8,2,-1,2,-1,1,-1,-1,1,-1,2,1,-1,1,-1,1,5,1,2,2,2,2,2,1,7.6,1,6,2,1,2,2,4,1,4,5.0,1,33,5,20,-1,0.002515284
1,0,20,20,0,0.0,0.22,1,5,0,1,1,1,1,0,1,20,-1,2,1964,1,3,2,-1,-1,1,2,2,2,2,1,2.2,1,6,2,1,4,-1,2,4,4,0.9,2,0,3,20,46,0.000367986
4,1,54,33,8,7.6,0.9,13,5,0,1,1,1,1,0,1,20,-1,2,1964,1,3,2,-1,-1,1,2,2,2,2,1,3.8,3,6,2,1,4,-1,2,4,4,7.5,1,13,3,10,46,9.82e-05
1,2,93,24,12,15.2,1.9,26,2,0,2,0,1,1,0,1,36,5,2,1951,1,2,1,1,6,1,2,2,2,2,1,7.6,1,6,2,2,4,1,2,4,4,17.0,1,57,4,30,59,9.82e-05
4,4,123,6,36,15.2,4.74,58,2,0,2,0,1,1,0,1,36,5,2,1951,1,2,1,1,6,1,2,2,2,2,1,7.6,3,6,2,2,4,1,2,4,4,45.0,1,81,4,50,59,9.82e-05
2,2,55,11,8,3.8,0.96,13,2,0,1,0,1,1,0,2,3,4,2,1944,1,3,9,6,3,1,2,2,2,2,1,2.2,1,6,2,1,1,2,3,3,4,8.0,1,36,4,20,66,0.000288998
9,1,23,49,8,3.8,1.56,22,2,0,1,0,1,1,0,2,3,4,2,1944,1,3,9,6,3,1,2,2,2,2,1,2.2,3,6,2,1,1,2,3,3,4,13.0,1,-1,4,20,66,0.000288998
9,3,187,49,57,27.2,5.52,54,1,-1,1,-1,1,1,-1,2,15,4,2,1944,1,1,9,2,4,1,2,2,2,1,1,13.6,3,6,2,1,4,3,3,3,4,58.0,1,81,4,20,66,7.71e-05
1,1,61,28,6,3.8,1.14,17,3,0,2,0,2,1,0,1,19,4,2,1966,1,3,2,6,3,2,1,2,2,2,2,0.0,1,6,2,1,2,-1,-1,3,4,9.5,0,27,5,38,44,0.000367986
1,0,119,78,0,19.0,3.93,57,2,0,1,0,2,1,1,2,24,6,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,19.0,-1,6,2,5,3,3,-1,4,4,28.6,0,41,2,65,-1,0.000109132
4,4,115,16,27,11.6,3.74,44,2,0,1,0,0,2,-1,2,69,2,1,1941,1,2,9,8,3,1,2,2,2,2,1,5.8,3,6,2,2,2,-1,-1,3,4,31.0,1,72,4,45,69,0.0003213
8,6,212,65,33,15.2,4.5,62,2,0,1,0,1,2,0,2,41,2,2,1941,1,2,9,8,4,1,2,2,2,2,1,7.6,3,6,2,4,3,2,-1,3,4,36.3,1,114,4,65,69,7.71e-05
8,8,444,210,45,33.4,8.82,100,4,2,1,0,1,1,0,-1,7,3,1,1972,1,3,1,3,3,2,2,2,2,2,1,33.4,3,6,2,6,2,2,1,4,4,85.5,1,189,5,150,38,0.000967286
11,1,46,38,0,11.4,2.43,34,4,2,1,0,1,1,0,-1,7,3,2,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,11.4,-1,6,2,3,2,2,1,4,4,19.5,1,8,5,20,-1,0.000367986
9,0,73,63,0,3.8,1.66,24,1,0,1,0,1,1,0,2,16,4,2,1929,1,1,9,-1,5,2,2,2,2,2,1,3.8,3,6,2,1,-1,2,2,4,4,14.0,1,10,4,20,81,0.000181985
1,2,73,18,5,15.2,2.36,35,4,2,1,1,2,1,0,2,4,5,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,15.2,1,6,2,2,3,2,2,3,4,18.0,2,50,3,70,-1,0.00087004
9,0,6,6,0,0.0,0.47,5,2,0,2,0,2,1,-1,1,39,4,1,1935,1,3,9,3,7,1,1,2,2,2,1,2.2,3,6,2,2,1,3,3,3,4,3.7,1,0,5,6,75,0.000125765
4,0,118,89,0,11.6,2.28,36,2,0,2,0,2,1,-1,1,39,4,2,1940,1,3,9,3,8,1,1,2,2,2,1,5.8,3,6,2,2,4,-1,-1,3,4,15.5,1,29,5,-1,70,0.000113121
11,2,135,25,18,28.2,5.08,53,2,0,2,0,1,1,0,1,20,6,1,1947,1,2,9,3,5,1,2,2,2,2,1,14.1,3,6,2,1,3,2,3,3,4,54.0,1,92,4,45,63,0.000109132
9,2,77,16,7,17.2,2.47,29,2,0,2,0,1,1,0,1,20,6,1,1947,1,2,9,3,5,1,2,2,2,2,1,8.6,3,6,2,1,3,2,3,3,4,24.0,1,54,4,30,63,0.000109132
9,3,83,36,12,7.6,1.9,26,3,1,2,1,1,1,0,2,2,4,2,1975,1,7,2,6,3,2,2,2,2,2,1,7.6,3,6,2,2,3,3,2,4,4,14.5,1,35,5,25,35,0.00087004
8,2,129,33,7,7.6,2.98,43,3,1,2,1,1,1,0,2,2,4,2,1975,1,7,2,6,3,2,2,2,2,2,1,7.6,-1,6,2,3,3,3,2,4,4,23.5,1,89,5,55,35,0.00087004
8,4,181,95,24,14.2,3.35,42,4,2,1,0,2,1,1,1,2,5,1,1967,1,3,1,6,7,1,2,2,2,2,1,7.1,-1,6,2,4,-1,-1,-1,3,4,27.4,1,62,5,75,43,0.000160139
1,2,149,81,16,7.6,3.27,37,4,2,1,0,2,1,1,1,2,5,1,1967,1,3,1,6,7,1,2,2,2,2,1,3.8,1,6,2,2,-1,-1,-1,3,4,30.0,1,52,5,60,43,0.000160139
1,0,29,15,0,3.8,9.64,104,2,0,1,0,2,1,0,1,2,6,1,1955,1,2,1,3,8,1,2,2,1,2,1,2.2,1,6,2,1,3,2,2,4,4,102.0,2,14,4,15,55,0.000160139
1,4,213,73,21,23.0,6.01,90,2,0,1,0,2,1,0,1,2,6,2,1955,1,2,2,6,4,1,2,2,1,2,1,11.5,1,6,2,3,1,2,2,1,4,49.0,1,119,4,80,55,9.82e-05
1,3,163,75,23,34.2,7.67,88,2,0,2,0,2,1,0,1,2,4,2,1973,1,7,2,6,2,1,2,2,2,2,1,17.1,1,6,2,2,4,-1,-1,4,4,76.0,1,65,5,90,37,0.003480603
1,4,156,73,17,9.6,3.69,57,2,0,2,0,2,1,0,1,2,4,1,1967,1,7,1,6,4,1,2,2,2,2,1,4.8,2,6,2,2,2,2,-1,4,4,32.0,1,66,5,50,43,0.000109132
4,2,100,26,6,22.8,5.39,49,1,0,2,0,1,1,0,1,7,6,1,1974,1,2,1,6,3,2,2,2,2,2,1,22.8,3,6,2,1,2,3,3,1,4,55.0,1,68,4,35,36,0.000967286
1,2,122,48,5,15.2,4.79,65,3,1,1,0,2,1,0,1,2,5,1,1969,1,3,1,2,6,1,2,2,1,2,2,7.6,1,6,2,2,3,2,-1,1,4,43.0,0,69,5,89,41,0.000109132
3,3,143,80,15,13.4,2.87,42,5,1,2,2,6,1,2,1,4,6,2,1991,1,6,8,6,2,1,2,2,2,2,2,6.7,2,6,2,3,3,1,2,4,4,21.0,0,48,5,124,19,0.002195453
1,3,85,22,13,7.6,2.17,30,3,1,1,0,2,1,2,1,3,5,2,1973,1,3,2,6,6,1,1,2,2,2,2,3.8,1,6,2,2,3,2,1,3,4,19.0,0,50,3,83,37,0.000232084
1,1,87,8,1,5.8,1.31,16,5,1,2,0,2,1,0,2,12,4,1,1963,1,3,1,3,3,1,2,2,2,2,1,2.9,1,6,2,1,1,2,2,4,4,11.0,1,78,5,15,47,0.000409116
4,4,263,96,45,22.8,5.42,77,1,-1,1,-1,1,1,-1,2,8,2,2,1960,1,1,3,2,7,1,2,2,2,2,1,11.4,-1,6,2,6,2,2,2,3,4,47.0,1,122,4,150,50,0.000144039
9,5,157,25,20,33.0,5.78,64,4,0,2,0,3,1,0,2,11,6,1,1961,1,3,1,6,3,1,1,2,2,2,1,16.5,3,6,2,1,4,-1,2,4,4,62.0,1,112,5,210,49,0.000409116
1,2,138,52,7,11.6,4.61,56,4,0,2,0,3,1,0,2,11,6,1,1961,1,3,1,6,3,1,1,2,2,2,1,5.8,1,6,2,2,4,-1,2,4,4,39.0,2,79,5,80,49,0.000409116
6,0,62,0,0,0.0,0.55,7,2,0,2,0,1,1,-1,1,18,2,2,1937,1,2,6,-1,3,2,2,2,2,1,1,0.0,3,6,2,1,-1,-1,2,3,4,5.5,1,62,4,10,73,0.000288998
4,0,19,7,0,3.8,0.9,13,2,0,2,0,1,1,-1,1,18,2,2,1937,1,2,6,-1,3,2,2,2,2,1,1,3.8,3,6,2,1,-1,-1,2,3,4,8.0,1,12,4,30,73,0.000288998
2,0,35,30,0,7.6,1.34,17,2,0,2,0,1,1,-1,1,18,2,1,1928,1,2,2,4,3,2,2,2,2,2,1,7.6,1,6,2,2,-1,-1,3,1,4,10.5,1,5,5,29,82,0.000758481
10,2,95,74,3,11.6,1.18,14,1,0,1,0,1,1,0,1,33,3,1,1943,1,1,9,-1,3,2,2,2,2,2,1,11.6,3,6,2,2,1,2,2,3,4,10.0,1,18,4,27,67,0.0003213
9,0,29,27,0,3.8,0.28,3,1,0,1,0,1,1,0,1,33,3,1,1943,1,1,9,-1,3,2,2,2,2,2,1,3.8,3,6,2,1,1,2,2,3,4,1.9,1,2,4,10,67,0.0003213
7,8,291,161,28,46.0,6.36,85,1,0,1,0,1,1,0,1,33,3,1,1943,1,1,9,-1,3,2,2,2,2,2,1,46.0,3,6,2,4,1,2,2,3,4,54.5,0,102,4,79,67,0.0003213
1,5,193,51,36,45.4,8.87,85,2,0,1,2,2,1,0,1,4,6,2,1964,1,2,2,1,6,2,2,1,2,2,1,0.0,1,6,2,3,2,3,3,4,4,87.0,0,106,5,103,46,9.82e-05
4,2,92,31,7,11.4,3.08,49,3,1,1,0,3,1,1,1,2,5,2,1976,1,3,6,3,3,1,2,2,2,2,2,5.7,3,6,2,2,4,2,1,4,4,23.0,0,54,2,100,34,0.00087004
11,4,146,72,12,15.2,3.27,48,4,3,1,0,1,1,0,2,1,3,2,1972,1,4,4,7,3,2,2,2,2,1,1,15.2,3,6,2,4,1,3,2,2,4,28.0,1,62,5,75,38,0.00087004
8,6,289,86,41,30.4,8.84,103,4,3,1,0,1,1,0,2,1,3,2,1972,1,4,4,7,3,2,2,2,2,1,1,30.4,3,6,2,3,1,3,2,2,4,89.0,1,162,5,120,38,0.00087004
8,0,18,8,0,3.8,0.52,8,5,3,2,0,2,1,1,1,12,6,2,1967,1,3,2,6,7,1,2,2,2,2,1,2.2,3,6,2,1,3,2,2,3,4,4.5,1,10,3,15,43,0.000144039
8,0,36,32,0,7.6,2.74,46,5,3,2,0,2,1,1,1,12,6,2,1967,1,3,2,6,7,1,2,2,2,2,1,3.8,3,6,2,2,3,2,2,3,4,24.0,1,4,3,30,43,0.000144039
1,2,97,35,17,7.6,3.13,35,5,3,2,0,2,1,1,1,12,6,2,1967,1,3,2,6,7,1,2,2,2,2,1,3.8,1,6,2,1,3,2,2,3,4,31.0,1,45,3,25,43,0.000144039
1,6,224,75,23,23.0,8.9,89,5,3,2,0,3,1,1,1,15,6,1,1960,3,3,1,7,8,1,2,2,2,2,1,11.5,-1,6,2,3,3,3,3,3,4,86.0,1,126,4,100,50,0.000160139
1,2,122,38,9,7.6,4.65,60,2,0,2,1,1,1,0,1,10,6,2,1955,1,7,1,1,7,1,2,2,2,2,1,3.8,2,6,2,2,4,-1,2,1,4,42.0,1,75,5,60,55,0.000144039
1,3,112,65,12,11.4,2.35,33,2,0,2,1,1,1,0,1,10,6,1,1957,1,7,2,2,7,1,2,2,2,2,1,5.7,-1,6,2,3,1,3,3,3,4,18.3,1,35,6,30,53,0.000160139
7,2,100,26,8,7.6,3.45,49,1,0,1,0,1,1,1,1,37,2,2,1941,1,1,9,-1,2,1,2,2,2,1,1,3.8,3,6,2,2,1,2,2,4,4,30.0,0,66,4,133,69,0.00115614
1,3,144,74,7,11.4,3.71,53,3,0,1,0,1,1,0,2,22,4,2,1988,1,6,1,6,3,1,1,2,2,2,3,5.7,2,6,2,3,3,3,3,1,4,33.5,0,63,5,88,22,0.00087004
7,8,426,119,60,45.6,11.87,136,1,0,1,0,1,2,0,2,21,2,2,1945,1,1,2,6,4,1,2,2,2,2,1,22.8,3,6,2,2,-1,2,3,1,4,116.0,1,247,5,135,65,7.71e-05
9,2,55,6,7,34.0,1.56,23,1,0,1,0,0,2,-1,1,40,2,1,1939,1,1,9,6,2,1,2,2,2,2,1,17.0,3,6,2,1,2,2,2,4,4,11.0,1,42,4,20,71,0.001285365
10,6,327,40,47,111.6,26.09,192,2,0,1,1,1,1,0,1,38,3,1,1940,1,5,9,6,3,2,2,1,2,2,1,0.0,3,6,2,2,2,3,3,3,4,283.0,0,240,4,409,70,0.0003213
1,1,41,6,7,5.8,1.44,21,5,1,3,2,3,1,0,1,15,4,1,-1,1,6,5,8,1,2,1,2,2,2,3,0.0,1,6,2,1,-1,-1,-1,3,4,10.0,0,28,3,32,-1,0.002515284
1,0,35,34,0,7.6,0.49,4,2,0,1,1,1,1,0,2,0,2,2,1952,1,2,6,3,3,1,2,2,2,2,1,3.8,-1,6,2,4,1,2,2,1,4,1.3,1,1,4,17,58,0.000367986
10,4,235,46,12,77.4,18.09,147,3,1,2,0,2,1,2,2,5,6,2,1974,1,3,2,2,8,1,2,2,2,2,1,38.7,3,6,2,2,1,2,3,4,4,190.0,1,177,5,130,36,0.000340556
1,2,169,88,10,15.2,5.41,74,1,0,1,1,1,1,0,1,6,4,1,1944,1,1,2,3,3,1,2,2,2,2,1,7.6,2,6,2,4,3,2,2,3,4,47.0,1,71,4,-1,66,0.0003213
1,9,250,112,32,23.2,5.22,76,1,0,1,1,1,1,0,1,6,4,1,1944,1,1,2,3,3,1,2,2,2,2,1,11.6,-1,6,2,4,3,2,2,3,4,42.0,1,106,4,150,66,0.0003213
7,11,418,115,116,47.2,10.57,126,2,0,1,0,1,1,0,2,7,4,1,1939,1,2,9,6,3,1,1,2,2,2,1,23.6,-1,6,2,4,-1,2,-1,3,4,101.0,1,187,4,180,71,0.0003213
1,3,132,47,14,13.4,2.85,42,1,0,1,0,1,1,0,2,7,4,1,1971,1,1,1,6,3,1,2,2,2,2,1,6.7,2,6,2,3,3,-1,2,3,4,20.0,1,71,5,95,39,0.000967286
11,1,112,45,5,19.0,6.39,90,2,0,0,0,3,1,0,2,1,6,1,1955,1,5,1,6,3,2,2,1,2,2,2,0.0,-1,6,2,5,-1,-1,3,3,4,53.7,0,62,4,60,55,0.000409116
8,3,141,15,14,58.6,8.23,138,2,0,0,0,3,1,0,2,1,6,1,1955,1,5,1,6,3,2,2,1,2,2,2,0.0,3,6,2,3,-1,-1,3,3,4,78.5,0,112,4,102,55,0.000409116
7,5,211,30,32,121.0,17.1,129,1,0,1,1,1,1,0,2,30,3,1,1941,1,1,9,3,3,2,2,1,2,2,1,0.0,3,6,2,1,1,2,2,3,4,186.0,0,149,4,136,69,0.0003213
1,4,227,19,37,54.0,1.29,19,1,0,1,0,0,2,0,2,1,2,2,1967,1,1,2,6,4,1,2,2,2,2,1,27.0,1,6,2,1,2,3,3,3,4,13.0,1,171,5,555,43,9.82e-05
8,2,53,11,9,5.8,1.62,24,1,0,1,0,0,2,0,2,1,2,2,1967,1,1,2,6,4,1,2,2,2,2,1,2.9,3,6,2,1,2,3,3,3,4,12.0,1,33,5,30,43,9.82e-05
1,3,109,45,10,11.6,3.72,51,2,0,1,0,4,1,0,1,10,5,1,1954,1,2,1,6,6,1,1,2,2,2,2,5.8,1,6,2,2,-1,-1,3,4,4,30.0,1,54,4,85,56,0.000109132
3,4,187,87,12,11.8,3.39,48,2,0,2,0,1,1,0,1,30,1,2,1953,1,2,6,8,3,2,2,2,2,2,1,11.8,2,6,2,3,3,2,-1,3,4,26.0,1,88,5,50,57,0.000367986
2,0,10,10,0,0.0,0.2,2,2,0,2,0,1,1,0,1,60,1,1,1949,1,2,1,3,2,2,2,2,2,2,1,0.0,1,6,2,2,1,2,3,1,4,0.2,1,0,4,10,61,0.001636675
1,0,10,10,0,0.0,0.2,2,2,0,2,0,1,1,0,1,60,1,1,1949,1,2,1,3,2,2,2,2,2,2,1,0.0,1,6,2,2,1,2,3,1,4,0.2,1,0,4,10,61,0.001636675
10,3,104,16,24,19.2,5.72,75,2,0,2,0,1,1,0,1,25,4,1,1946,1,2,9,2,4,1,2,2,2,2,1,9.6,3,6,2,2,1,2,2,2,4,55.0,0,64,4,132,64,0.000109132
9,7,266,81,59,76.6,21.04,188,2,0,2,0,1,1,0,1,25,4,1,1946,1,2,9,2,4,1,2,2,2,2,1,38.3,3,6,2,2,1,2,2,2,4,230.0,1,126,4,20,64,0.000109132
7,2,90,26,5,19.2,6.16,77,2,0,1,0,2,1,0,1,7,3,1,1939,1,2,9,3,4,1,2,2,2,2,1,9.6,3,6,2,2,1,2,3,3,4,60.0,0,59,4,129,71,8.57e-05
4,2,117,35,5,19.2,5.52,71,2,0,1,0,1,1,0,1,35,3,1,1944,1,3,9,6,3,2,2,1,2,2,1,0.0,3,6,2,2,1,2,2,3,4,54.0,0,77,5,94,66,0.0003213
9,6,306,38,33,126.2,29.27,255,2,0,1,0,1,1,0,1,35,3,1,1944,1,3,9,6,3,2,2,1,2,2,1,0.0,3,6,2,3,1,2,2,3,4,311.0,0,235,5,341,66,0.0003213
1,0,21,16,0,6.4,0.64,7,4,0,2,1,1,1,1,1,1,4,1,1961,1,7,1,5,3,1,2,2,2,2,1,3.2,1,6,2,1,1,2,2,4,4,5.0,1,5,4,15,49,0.000409116
1,2,63,21,5,9.6,2.84,35,3,1,1,1,1,1,0,1,13,3,1,1970,1,3,1,6,3,1,2,2,2,2,1,4.8,1,6,2,1,2,2,2,1,4,28.0,1,37,4,40,40,0.000409116
1,2,94,17,5,9.6,2.39,32,1,0,1,0,1,1,0,2,27,4,1,1949,1,1,1,3,3,1,2,2,2,2,1,4.8,1,6,2,1,2,3,3,1,4,23.0,1,72,4,30,61,0.000409116
1,0,4,4,0,0.0,0.14,0,2,0,2,0,1,1,0,2,10,-1,1,1946,1,2,1,1,3,2,2,2,2,2,1,0.0,2,6,2,2,3,2,2,4,4,0.4,2,0,4,10,64,0.000409116
4,0,38,35,0,3.8,0.14,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3.8,3,6,2,1,-2,-2,-2,-2,4,0.5,2,3,-2,8,-1,0.000367986
1,4,95,28,22,19.2,5.56,70,3,2,2,0,7,1,0,1,17,6,1,1968,1,3,1,1,6,2,2,1,2,2,1,0.0,1,6,2,2,2,2,3,4,4,54.0,0,45,4,155,42,0.000109132
1,1,52,15,4,9.6,2.28,34,2,0,2,2,1,1,0,1,1,4,1,1967,1,2,1,6,3,2,2,1,2,2,1,0.0,1,6,2,1,3,2,2,1,4,20.0,1,33,4,45,43,0.000409116
4,1,50,14,4,9.6,2.9,37,2,0,0,0,0,2,0,2,7,5,1,1925,1,2,9,3,3,1,1,2,2,2,-1,4.8,3,6,2,1,-1,-1,-1,1,4,27.0,0,32,-1,39,85,0.000758481
11,4,156,17,32,60.4,13.17,124,2,0,1,0,1,1,0,1,38,4,1,1941,1,4,9,6,4,2,2,1,2,2,1,0.0,3,6,2,1,1,2,2,1,4,144.0,0,107,4,139,69,8.57e-05
4,2,108,31,24,27.6,4.06,56,2,0,1,0,1,1,0,1,38,3,1,1964,1,6,4,7,3,2,2,2,2,2,3,27.6,3,6,2,2,2,2,3,3,4,38.0,0,53,4,80,46,0.000409116
4,0,15,11,0,3.8,0.22,3,2,0,2,0,2,1,0,1,29,6,1,1952,1,3,1,2,6,1,2,2,2,2,1,2.2,3,6,2,1,3,2,3,3,4,1.2,1,4,5,5,58,0.000109132
10,2,86,33,4,7.6,1.09,16,2,0,2,0,2,1,0,1,29,6,1,1952,1,3,1,2,6,1,2,2,2,2,1,3.8,3,6,2,2,3,2,3,3,4,8.5,1,49,5,20,58,0.000109132
8,0,20,20,0,0.0,0.23,2,4,2,1,0,1,1,0,2,3,4,1,1967,1,3,1,8,3,2,2,2,2,2,1,0.0,3,6,2,2,1,2,2,3,4,1.3,1,0,5,21,43,0.000409116
8,8,238,61,59,46.2,8.17,96,4,2,1,0,1,1,0,2,3,4,1,1967,1,3,1,8,3,2,2,2,2,2,1,46.2,3,6,2,3,1,2,2,3,4,87.2,1,118,5,92,43,0.000409116
