DestAct,NbTransf,NbHousehold,NbCar,NbMoto,NbComp,Internet,NbSmartPhone,HouseType,YearsInHouse,Income,Gender,Mothertongue,FamilSitu,OccupStat,SocioProfCat,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,TripPurpose,TypeCommune,frequency,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,ModeToSchool,age
1,0,2,1,0,1,1,0,1,20,6,1,1,2,1,1,3,1,2,2,2,2,1,2,7,4,2,1,3,2,1,5,1.0,2,4,60
1,0,2,1,0,1,1,0,1,20,6,1,1,2,1,1,3,1,2,2,2,2,1,1,7,4,2,1,3,2,1,5,1.0,2,4,60
8,3,4,2,1,4,1,1,1,13,6,2,1,3,2,2,7,2,2,2,2,2,1,3,7,4,2,3,1,2,3,5,25.5,1,5,52
2,12,4,2,1,4,1,1,1,13,6,2,1,3,2,2,7,2,2,2,2,2,1,2,7,4,6,3,1,2,3,5,419.0,1,5,52
3,2,4,3,1,4,1,1,1,13,6,2,1,6,8,8,2,2,2,2,1,2,3,1,7,4,2,4,1,1,4,5,51.0,0,8,17
10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,7,4,1,-2,-2,-2,-2,5,23.0,0,-2,-1
1,0,3,2,0,3,1,1,1,12,-1,2,1,6,8,4,5,1,2,2,1,2,3,1,7,4,2,3,3,3,4,5,14.5,0,5,30
3,2,3,2,0,3,1,1,1,12,-1,2,1,6,8,4,5,1,2,2,1,2,3,1,7,4,1,3,3,3,4,5,24.0,0,5,30
3,4,3,2,0,3,1,1,1,12,-1,2,1,7,8,8,4,1,2,2,2,1,3,1,7,4,2,3,3,3,1,5,42.0,0,3,19
1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,-1,7,4,5,-2,-2,-2,-2,5,135.0,0,-2,-1
1,0,1,0,0,1,1,0,1,13,4,2,1,1,2,2,6,1,2,2,1,2,2,1,7,4,2,3,3,2,3,5,6.5,0,5,52
10,3,1,0,0,1,1,0,1,13,4,2,1,1,2,2,6,1,2,2,1,2,2,3,7,4,2,3,3,2,3,5,185.0,0,5,52
1,0,2,1,0,4,1,0,1,18,6,1,1,4,1,6,6,1,2,2,2,2,1,1,7,4,2,2,2,3,2,5,15.0,1,5,53
1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,2,7,4,2,-2,-2,-2,-2,5,42.0,0,-2,-1
4,2,2,1,0,2,1,0,1,23,4,2,1,2,2,2,6,1,2,2,1,2,1,3,7,4,2,-1,-1,3,4,5,44.0,0,3,57
6,3,2,1,0,2,1,0,1,23,4,2,1,2,2,2,6,1,2,2,1,2,1,3,7,4,1,-1,-1,3,4,5,128.0,0,3,57
1,3,2,1,0,2,1,1,2,0,2,1,1,7,8,5,3,2,2,2,2,2,1,1,7,4,2,1,1,3,4,5,50.0,1,5,20
3,5,9,2,0,5,1,0,1,2,3,2,1,5,8,6,2,2,2,1,2,2,3,2,7,4,2,3,3,3,4,5,187.0,0,4,19
5,2,9,2,0,5,1,0,1,2,3,2,1,5,8,6,2,2,2,1,2,2,3,-1,7,4,1,3,3,3,4,5,24.0,0,4,19
3,4,3,1,0,1,1,0,1,3,3,2,1,3,2,8,6,2,2,2,2,2,1,2,7,4,4,3,2,2,2,5,74.5,1,5,32
7,1,3,2,-1,3,1,1,1,25,6,1,1,3,2,8,6,1,2,2,1,2,1,3,7,4,2,2,2,-1,3,5,15.0,1,4,54
1,4,3,2,-1,2,1,1,1,22,6,2,1,3,1,6,3,1,2,2,1,2,1,1,7,4,2,-1,-1,-1,3,5,46.0,0,5,60
1,6,3,1,0,2,1,-1,2,3,3,1,1,4,1,3,5,2,2,2,2,2,1,-1,7,4,6,2,2,3,3,5,114.0,1,3,54
1,3,1,1,0,1,1,0,2,10,4,2,1,1,1,3,6,2,2,2,2,2,1,1,7,4,1,3,2,-1,1,5,63.0,1,5,44
1,9,3,1,1,2,1,0,2,10,6,1,1,3,1,1,6,1,2,2,2,2,1,2,7,4,4,3,2,1,4,5,223.0,1,5,54
9,4,2,1,0,1,1,0,1,19,6,2,2,2,6,6,3,1,2,2,1,2,1,3,7,4,2,3,-1,-1,3,5,46.0,0,5,72
1,8,4,2,-1,4,1,2,1,18,4,1,1,2,1,3,3,1,2,2,2,2,1,2,7,3,3,3,2,2,3,5,73.0,1,4,47
4,0,2,1,0,2,1,0,1,33,5,2,1,2,4,4,3,1,2,2,1,2,2,3,7,3,1,1,2,2,3,5,7.5,1,3,61
-1,2,2,1,0,1,1,0,1,61,5,1,1,2,1,6,3,2,2,2,1,2,2,3,7,3,2,1,2,2,-1,5,32.0,0,4,62
4,0,2,1,0,0,2,0,2,35,2,1,-1,2,9,-1,3,1,2,2,1,2,1,3,7,3,1,-1,2,1,2,5,5.5,0,5,79
6,2,2,1,0,0,2,0,2,35,2,1,1,2,9,-1,3,1,2,2,1,2,1,3,7,3,1,-1,2,1,2,5,19.0,0,5,79
1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,1,7,3,2,-1,-1,-1,4,5,47.0,1,-1,-1
1,0,5,1,0,2,1,0,1,12,4,1,3,3,1,6,6,1,2,2,1,2,1,1,7,3,4,3,1,1,4,5,18.5,0,3,50
1,4,3,2,0,1,1,1,1,2,4,2,1,3,2,6,3,2,2,2,2,2,1,2,7,3,3,4,2,3,2,5,50.5,1,4,43
1,6,3,2,0,2,1,1,1,2,5,1,1,7,1,7,3,1,2,2,2,2,1,1,7,3,2,3,2,2,3,5,32.0,1,3,42
1,4,2,1,0,2,1,1,1,47,3,1,1,7,1,5,3,2,2,2,2,2,1,2,7,3,2,1,2,3,3,5,70.0,1,5,48
1,2,1,0,0,0,2,0,2,3,2,2,3,1,2,6,3,1,2,2,2,2,3,1,7,3,1,-1,-1,-1,1,5,33.0,0,3,52
1,2,2,1,0,1,1,0,2,2,4,2,1,2,2,6,3,1,2,2,1,2,1,1,7,3,2,4,2,3,4,5,32.0,0,5,35
1,2,2,1,0,1,1,0,2,2,4,1,1,2,2,3,3,2,2,1,2,2,1,1,7,3,2,4,-1,2,3,5,65.0,0,4,37
1,1,3,2,0,1,1,0,2,3,4,2,1,2,1,6,3,1,2,2,2,2,1,1,7,3,1,1,2,3,4,5,16.0,1,4,43
1,2,2,1,0,1,1,0,2,2,4,2,1,7,2,6,4,1,2,2,2,2,2,1,7,3,1,4,-1,-1,3,5,16.0,0,4,56
1,2,3,1,-1,2,1,-1,1,18,2,2,1,3,2,6,5,1,2,2,1,2,2,1,7,3,1,4,1,2,4,5,36.0,0,5,52
10,0,3,1,-1,2,1,-1,1,18,2,2,1,3,2,6,5,1,2,2,1,2,2,3,7,3,1,4,1,2,4,5,5.5,0,5,52
1,0,2,2,0,1,1,-1,1,9,6,1,1,2,1,3,3,1,2,2,2,2,1,1,7,3,1,4,2,2,3,5,4.0,1,5,62
8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,7,3,2,-1,-1,-1,3,5,22.0,1,-1,-1
4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,7,3,1,-1,-1,-1,-1,5,12.0,1,-1,-1
8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,7,3,1,-1,-1,-1,-1,5,8.5,1,-1,-1
8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,7,3,1,-1,-1,-1,-1,5,7.0,1,-1,-1
3,2,3,1,0,1,1,0,1,20,-1,2,1,6,8,-1,5,1,2,2,1,2,-1,1,7,3,2,-1,4,4,1,5,40.0,0,3,-1
10,1,3,1,0,1,1,0,1,20,-1,2,1,6,8,-1,5,1,2,2,1,2,-1,3,7,3,2,-1,4,4,1,5,13.0,0,3,-1
2,0,3,3,0,2,1,0,1,15,1,1,1,3,1,1,3,2,2,2,2,2,1,1,7,3,2,4,-1,-1,1,5,16.0,1,4,50
6,0,3,3,0,2,1,0,1,15,1,1,1,3,1,1,3,2,2,2,2,2,1,3,7,3,2,4,-1,-1,1,5,8.0,1,4,50
-1,0,2,1,0,0,2,0,1,45,2,1,1,2,9,5,2,1,2,2,1,2,1,3,7,3,6,1,2,2,3,5,65.5,0,4,81
9,4,6,3,2,4,1,0,1,28,4,1,1,3,1,6,3,1,2,2,2,2,1,3,7,3,1,3,-1,3,1,5,100.0,1,3,49
11,0,6,3,2,4,1,0,1,47,4,2,1,3,2,6,3,1,2,2,1,2,2,3,7,3,1,1,2,3,1,5,0.7,2,3,49
9,9,2,2,0,1,1,2,1,4,5,1,1,2,1,6,4,2,2,2,2,2,1,-1,7,3,3,4,1,2,1,5,75.0,1,6,42
9,9,2,2,0,1,1,2,1,4,5,2,1,2,2,1,3,2,2,2,2,2,1,-1,7,3,3,3,2,2,2,5,65.0,1,5,33
4,0,2,2,0,1,1,0,1,70,3,1,1,2,9,8,3,1,2,2,2,2,1,3,7,3,2,-1,-1,4,3,5,14.5,0,5,77
11,2,2,2,0,1,1,0,1,38,6,1,1,2,9,3,4,1,2,2,2,2,1,3,7,3,3,1,2,2,3,5,39.5,1,5,68
4,6,2,2,0,1,1,0,1,38,5,2,1,2,9,8,2,1,2,2,2,2,1,-1,7,3,5,1,2,2,1,5,32.7,1,4,65
1,4,3,1,0,1,1,0,2,3,3,2,1,3,2,6,3,2,2,2,2,2,1,1,7,3,2,4,2,3,3,5,24.0,1,4,26
6,0,2,2,0,2,1,0,1,29,3,1,1,7,1,7,3,1,2,2,2,2,1,3,7,3,1,1,2,3,3,5,0.7,2,5,52
1,1,3,3,0,1,1,0,1,8,5,2,1,2,1,6,4,2,2,2,2,2,1,1,7,3,1,4,-1,-1,4,5,28.0,1,4,55
4,3,3,3,0,1,1,0,1,8,5,2,1,2,1,6,4,2,2,2,2,2,1,3,7,3,2,4,-1,-1,4,5,46.0,1,4,55
1,5,2,0,0,2,1,0,1,1,5,2,1,5,2,6,7,2,2,1,2,2,3,1,7,3,2,3,2,2,1,5,109.0,0,5,33
1,4,2,1,1,1,1,0,1,8,4,2,1,5,2,6,3,2,2,2,2,2,2,-1,7,3,5,1,2,2,4,5,58.5,1,5,53
7,2,2,2,0,2,1,0,1,3,6,1,1,2,2,6,3,2,2,1,2,2,1,3,7,3,3,3,1,-1,3,5,54.2,1,5,36
1,1,2,2,0,2,1,0,1,3,6,2,1,2,2,6,3,1,2,2,2,2,1,1,7,3,1,2,1,2,1,5,27.0,1,4,27
9,0,2,2,0,2,1,0,1,3,6,2,1,2,2,6,3,1,2,2,2,2,1,3,7,3,1,2,1,2,1,5,0.7,2,4,27
1,12,6,2,1,8,1,2,1,21,5,1,1,3,1,3,3,2,2,2,2,2,1,1,7,3,6,-1,3,3,4,5,234.5,1,4,49
10,11,5,3,0,2,1,1,1,7,6,2,1,6,2,6,5,1,1,2,2,2,1,3,7,3,4,2,2,2,4,5,112.5,1,5,21
3,1,4,2,0,4,1,0,1,12,4,1,1,6,8,-1,-1,2,2,2,1,2,3,1,7,3,1,4,2,1,1,5,29.0,0,3,-1
1,3,1,0,0,2,1,0,2,11,2,2,1,1,2,1,2,2,2,1,2,2,1,1,7,3,2,2,4,4,3,5,40.5,0,4,45
4,2,2,2,1,2,1,1,1,13,5,2,1,2,2,7,2,2,2,2,2,2,1,3,7,3,3,2,2,2,4,5,15.5,1,4,51
4,0,2,2,1,2,1,1,1,13,5,2,1,2,2,7,2,2,2,2,2,2,1,3,7,3,2,2,2,2,4,5,6.0,1,4,51
1,3,2,2,1,2,1,1,1,12,5,1,1,2,1,3,4,2,2,2,2,2,2,2,7,3,4,3,2,2,4,5,51.5,1,4,49
1,3,2,2,0,1,1,0,1,1,5,2,1,5,2,6,4,1,2,2,2,2,1,2,7,3,4,1,2,-1,3,5,33.5,1,5,54
4,2,3,0,0,1,1,0,2,14,4,1,1,3,1,3,6,1,2,2,2,2,2,3,7,3,2,3,1,2,3,5,55.0,0,4,53
4,0,2,1,1,1,1,0,1,40,3,1,1,2,9,6,3,2,2,2,2,2,1,3,7,3,1,2,2,2,3,5,1.1,1,5,64
8,0,2,1,1,1,1,0,1,40,3,1,1,2,9,6,3,2,2,2,2,2,1,3,7,3,1,2,2,2,3,5,1.3,1,5,64
1,0,4,2,0,3,1,0,2,17,6,1,1,3,1,6,3,2,2,2,2,2,2,-1,7,3,6,1,2,2,4,5,3.0,2,3,50
1,0,2,2,1,1,1,0,1,33,3,1,1,2,1,6,3,2,2,2,2,2,1,2,7,3,2,1,2,3,1,5,12.0,1,4,60
1,0,2,2,1,1,1,0,1,33,3,1,1,2,1,6,3,2,2,2,2,2,1,1,7,3,2,1,2,3,1,5,12.0,1,4,60
7,0,2,2,1,1,1,0,1,33,3,2,1,2,2,6,3,2,2,2,2,2,1,3,7,3,2,2,2,2,3,5,9.0,1,5,56
6,0,2,2,1,1,1,0,1,33,3,2,1,2,2,6,3,2,2,2,2,2,1,3,7,3,2,2,2,2,3,5,443.0,1,5,56
11,0,2,2,1,1,1,0,1,33,3,2,1,2,2,6,3,2,2,2,2,2,1,3,7,3,2,2,2,2,3,5,1.4,1,5,56
8,2,2,1,0,0,2,0,1,40,3,1,1,-1,9,3,3,2,2,2,2,2,1,3,7,3,2,-1,-1,-1,3,5,38.0,1,5,65
7,5,2,1,1,2,2,0,2,2,4,2,1,2,9,8,2,2,2,2,2,2,1,3,7,3,1,1,2,2,3,5,48.0,1,4,68
8,4,2,1,1,2,1,0,2,2,4,1,1,2,9,6,3,2,2,2,2,2,1,3,7,3,1,1,1,2,3,5,59.0,1,4,62
7,0,2,2,0,1,1,0,1,2,4,1,1,2,9,6,3,2,2,2,2,2,1,3,7,3,1,-1,2,-1,3,5,1.7,1,5,69
1,4,1,1,1,1,1,0,2,2,3,2,1,1,1,6,3,2,2,2,2,2,1,2,7,3,3,3,-1,-1,1,5,53.5,1,3,27
1,0,2,1,0,1,1,0,1,4,3,2,1,4,2,1,3,2,2,2,2,2,1,1,7,3,1,1,3,3,2,5,0.5,2,5,43
8,1,2,1,0,1,1,0,1,4,3,2,1,4,2,1,3,2,2,2,2,2,1,3,7,3,1,1,3,3,2,5,28.0,1,5,43
9,0,2,1,0,1,1,0,1,4,3,2,1,4,2,1,3,2,2,2,2,2,1,3,7,3,1,1,3,3,2,5,3.0,1,5,43
2,4,4,2,0,2,1,0,1,5,3,1,1,3,1,6,3,2,2,1,2,2,1,1,7,3,2,4,2,2,4,5,42.0,0,3,39
2,2,4,2,0,2,1,0,1,5,3,1,1,3,1,6,3,2,2,1,2,2,1,1,7,3,2,4,2,2,4,5,51.0,0,3,39
1,2,1,1,0,1,1,0,2,7,4,2,1,1,1,2,6,1,2,2,2,2,1,2,7,3,2,1,2,1,1,5,17.0,1,4,62
1,2,1,1,0,1,1,0,2,7,4,2,1,1,1,2,6,1,2,2,2,2,1,2,7,3,2,1,2,1,1,5,17.0,2,-1,62
1,2,1,1,0,1,1,0,2,7,4,2,1,1,1,2,6,1,2,2,2,2,1,1,7,3,2,1,2,1,1,5,17.0,1,-1,62
11,6,1,1,0,1,1,0,2,7,4,2,1,1,1,2,6,1,2,2,2,2,1,3,7,3,2,1,2,1,1,5,55.0,1,-1,62
1,4,4,2,0,1,1,1,1,7,4,1,1,3,1,6,3,1,2,2,2,2,1,1,7,3,2,3,2,2,3,5,34.0,1,4,38
3,3,4,2,0,1,1,1,1,7,4,1,1,3,1,6,3,1,2,2,2,2,1,1,7,3,2,3,2,2,3,5,53.0,1,4,38
1,4,4,2,0,1,1,1,1,7,4,1,1,3,1,6,3,1,2,2,2,2,1,1,7,3,2,3,2,2,3,5,34.0,1,4,38
4,0,3,1,0,3,1,0,1,6,5,1,1,3,1,3,4,1,1,2,2,2,1,3,7,3,2,3,2,2,3,5,7.0,1,5,36
1,0,3,2,1,2,1,0,1,24,4,2,1,3,2,6,3,2,2,2,2,2,1,1,7,3,1,1,2,2,4,5,1.4,2,5,56
7,9,2,0,1,1,1,0,1,29,3,2,1,3,2,6,3,1,2,2,2,2,-1,3,7,3,6,1,3,3,3,5,123.5,0,5,59
1,0,3,2,1,1,1,0,1,55,3,1,1,3,1,5,3,2,2,2,2,2,1,1,7,3,1,2,2,2,4,5,6.0,1,5,58
4,0,6,1,-1,1,1,-1,1,8,4,2,1,3,6,8,3,1,2,2,2,2,2,3,7,3,1,1,2,2,3,5,0.6,2,5,42
11,0,6,1,-1,1,1,-1,1,8,4,2,1,3,6,8,3,1,2,2,2,2,2,3,7,3,1,1,2,2,3,5,0.5,2,5,42
3,6,4,1,0,3,1,0,1,20,5,1,1,6,8,2,5,2,2,1,2,2,3,1,7,3,3,3,3,3,1,5,114.7,0,4,20
1,3,4,1,0,1,1,1,1,6,5,2,1,3,2,6,4,1,2,2,2,2,2,1,7,3,2,3,2,2,4,5,22.0,1,4,37
1,0,4,1,0,1,1,1,1,6,5,1,1,3,1,1,6,1,2,2,2,1,1,1,7,3,2,2,1,1,1,5,18.5,1,4,40
10,3,4,1,0,1,1,1,1,6,5,1,1,3,1,1,6,1,2,2,2,1,1,3,7,3,2,2,1,1,1,5,26.4,1,4,40
2,0,3,3,0,3,1,0,1,22,5,2,1,3,6,6,3,1,2,2,2,2,1,1,7,3,1,-1,4,-1,3,5,5.5,1,4,55
7,3,3,3,0,3,1,0,1,22,5,2,1,3,6,6,3,1,2,2,2,2,1,3,7,3,1,-1,4,-1,3,5,25.0,1,4,55
4,0,2,1,0,1,1,0,1,36,3,1,1,2,1,6,3,2,2,2,2,2,1,3,7,3,1,-1,-1,-1,3,5,0.4,1,4,60
7,8,4,3,0,2,1,0,1,70,4,1,1,3,9,8,6,2,2,1,2,2,1,3,7,3,2,-1,2,2,3,5,119.0,0,5,72
1,1,3,2,0,1,1,0,2,0,4,2,1,6,1,-1,3,1,2,2,2,2,1,1,7,3,2,4,1,1,4,5,40.0,1,4,19
8,0,3,2,0,1,1,0,2,0,4,2,1,6,1,-1,3,1,2,2,2,2,1,3,7,3,2,4,1,1,4,5,14.0,1,4,19
7,7,2,1,0,1,1,0,1,2,2,1,1,2,9,5,3,2,2,2,2,2,1,3,7,3,2,-1,2,-1,4,5,320.0,0,4,68
3,2,2,1,0,1,1,0,1,2,2,1,1,2,9,5,3,2,2,2,2,2,1,1,7,3,1,-1,2,-1,4,5,32.0,0,4,68
1,0,2,1,1,0,2,0,1,26,4,2,1,2,2,6,3,1,2,2,2,2,3,1,7,3,1,-1,4,4,1,5,6.5,0,4,51
4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,-1,7,3,5,-2,-2,-2,-2,5,19.9,1,-2,-1
1,0,1,1,0,1,1,0,2,8,4,2,1,1,1,2,6,1,2,2,2,2,1,2,7,3,3,4,2,2,3,5,1.2,2,5,37
1,0,2,2,0,1,1,0,1,3,5,2,1,7,1,3,5,1,2,2,2,2,1,2,7,3,2,3,3,2,3,5,18.5,1,3,30
1,0,2,2,0,1,1,0,1,3,5,2,1,7,1,3,5,1,2,2,2,2,1,1,7,3,1,3,3,2,3,5,9.5,1,3,30
1,6,2,3,1,2,1,0,1,5,3,1,1,7,1,3,6,2,2,2,2,2,1,1,7,3,2,4,2,2,3,5,36.0,1,4,32
11,0,4,2,0,1,1,0,1,9,3,1,1,3,1,6,3,1,2,2,2,2,1,3,7,3,1,1,2,2,3,5,0.5,1,4,44
4,0,4,2,0,1,1,0,1,9,3,1,1,3,1,6,3,1,2,2,2,2,1,3,7,3,2,1,2,2,3,5,13.0,1,4,44
11,6,2,1,0,1,2,0,1,22,3,1,1,2,9,1,4,2,2,2,2,2,1,3,7,3,2,1,4,4,2,5,118.0,1,4,72
1,4,2,1,0,1,1,1,1,9,2,1,1,2,2,5,3,2,2,1,2,2,2,1,7,3,2,3,2,2,3,5,81.0,0,4,59
9,9,1,1,0,1,1,0,1,44,3,2,1,1,9,3,6,1,2,2,2,2,1,3,7,3,3,3,2,2,3,5,307.0,1,2,73
4,0,2,1,0,2,1,0,1,5,2,2,1,2,4,8,2,1,2,2,2,2,3,3,8,4,1,1,2,2,1,5,10.0,0,4,47
5,0,2,1,0,2,1,0,1,5,2,2,1,2,4,8,2,1,2,2,2,2,3,-1,8,4,1,1,2,2,1,5,10.0,0,4,47
9,1,2,1,0,1,2,0,1,45,4,1,1,2,9,6,3,1,2,2,2,2,1,3,8,4,1,1,2,2,4,5,29.0,1,4,72
-1,0,2,1,1,1,1,0,1,28,3,2,1,2,6,-1,3,1,2,2,2,2,1,3,8,4,2,1,2,4,4,5,21.0,0,5,54
1,0,3,2,1,1,1,0,3,27,2,1,1,6,5,7,1,2,2,2,1,2,3,1,8,4,1,4,2,2,1,5,7.5,0,3,28
1,2,2,2,0,3,1,0,2,9,4,1,1,7,1,6,3,2,2,2,2,2,1,2,8,4,2,3,1,2,2,5,29.0,1,6,35
1,3,4,2,1,4,1,2,1,16,4,2,-1,6,8,6,2,2,2,1,2,2,3,2,8,4,2,4,1,2,1,5,21.0,0,3,19
1,3,4,2,1,4,1,2,1,16,4,2,-1,6,8,6,2,2,2,1,2,2,3,2,8,4,2,4,1,2,1,5,21.0,0,3,19
2,4,4,2,1,4,1,2,1,23,4,1,1,3,1,5,3,2,2,2,2,2,1,2,8,4,2,4,2,1,4,5,106.0,1,4,53
1,3,3,1,0,3,1,1,1,8,6,1,1,5,1,2,6,2,2,1,2,2,2,-1,8,4,4,3,2,-1,1,5,75.5,0,5,53
1,4,3,1,0,3,1,1,1,-1,6,2,1,7,2,6,3,2,2,1,2,2,1,1,8,4,2,4,1,2,4,5,193.0,0,4,50
1,3,-1,3,-1,3,1,1,1,15,5,2,1,3,2,8,5,1,2,2,2,2,1,1,8,4,2,3,-1,3,4,5,19.0,1,4,53
1,2,3,2,-1,1,1,-1,1,15,6,1,1,3,2,6,8,1,2,2,2,2,1,2,8,4,3,3,2,2,4,5,20.0,1,8,65
6,4,2,1,0,0,2,0,1,16,4,1,1,2,9,6,3,1,2,2,2,2,1,3,7,4,1,-1,2,2,1,5,119.0,1,5,76
1,2,2,1,0,1,1,-1,1,20,4,1,1,2,1,6,2,1,2,2,2,2,1,1,7,4,2,2,2,2,4,5,12.0,1,5,49
1,0,2,1,0,1,1,0,1,20,4,2,1,2,2,6,3,2,2,2,1,2,2,1,7,4,2,4,3,3,1,5,19.0,0,5,49
1,0,1,1,0,1,1,0,1,20,3,2,1,1,1,2,6,2,2,1,2,2,2,1,7,4,3,-1,-1,-1,4,5,19.1,0,4,57
1,0,3,1,0,1,1,2,1,5,5,1,1,3,1,1,3,1,2,2,1,2,2,1,7,4,2,3,2,2,3,5,11.5,0,5,54
1,3,3,1,0,1,1,0,1,2,6,1,1,3,2,8,3,2,2,2,1,2,1,1,7,4,1,1,2,2,3,5,44.0,0,5,65
2,0,2,1,0,1,1,0,1,2,6,2,1,3,9,-1,3,2,2,2,2,2,1,1,7,4,2,1,2,2,3,5,1.2,2,4,64
4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,7,4,1,-1,-1,-1,4,5,5.0,1,-1,-1
1,5,1,1,0,1,1,0,2,2,4,1,1,1,1,2,8,1,2,2,1,2,1,1,7,4,3,3,2,2,3,5,125.0,0,4,40
6,2,1,1,0,0,2,0,1,12,2,1,1,1,7,5,3,2,2,2,2,2,1,3,7,4,3,1,2,3,3,5,19.0,1,3,54
1,3,3,1,0,3,1,1,1,13,5,2,1,4,2,2,8,1,2,2,2,2,1,1,7,4,2,3,3,3,3,5,59.5,1,3,53
9,2,4,0,0,4,1,0,2,2,6,2,1,5,8,-1,5,1,2,2,1,1,2,3,7,4,2,2,3,3,3,5,25.0,0,3,24
7,0,2,2,0,1,1,2,1,0,6,1,1,2,1,1,7,1,2,2,2,2,1,3,7,4,1,3,2,2,4,5,6.0,1,4,46
9,0,2,2,0,1,1,2,1,0,6,1,1,2,1,1,7,1,2,2,2,2,1,3,7,4,1,3,2,2,4,5,12.0,1,4,46
3,2,2,2,1,0,2,0,1,5,4,1,1,3,9,3,3,1,2,2,2,2,1,1,7,4,1,-1,2,2,4,5,13.0,0,6,70
9,0,1,1,1,1,1,0,1,4,3,1,1,1,9,6,7,1,2,2,2,2,1,3,7,4,1,1,2,3,1,5,11.0,1,5,67
-1,1,2,2,1,1,1,1,1,5,6,1,1,7,1,1,3,2,2,2,2,2,1,3,7,4,2,4,2,2,3,5,19.5,1,5,38
10,2,2,2,1,1,1,1,1,5,6,1,1,7,1,1,3,2,2,2,2,2,1,3,7,4,2,4,2,2,3,5,14.0,1,5,38
1,5,4,2,0,3,1,1,1,5,6,1,1,3,1,3,4,2,2,1,2,2,1,-1,7,4,4,4,1,2,3,5,232.8,0,5,42
4,1,4,2,0,3,1,1,1,5,6,1,1,3,1,3,4,2,2,1,2,2,1,3,7,4,2,4,1,2,3,5,11.5,1,5,42
4,0,4,2,0,3,1,1,1,5,6,1,1,3,1,3,4,2,2,1,2,2,1,3,7,4,2,4,1,2,3,5,10.0,1,5,42
5,0,4,2,0,3,1,1,1,5,6,1,1,3,1,3,4,2,2,1,2,2,1,-1,7,4,2,4,1,2,3,5,10.0,1,5,42
7,4,3,2,0,2,1,0,2,5,4,2,1,3,2,6,3,2,2,2,2,2,1,3,7,4,3,3,2,3,3,5,64.5,1,5,33
1,4,2,1,0,2,1,0,1,6,5,1,1,2,1,3,7,2,2,2,2,2,1,1,7,4,2,3,2,2,4,5,58.0,1,4,59
10,5,3,0,0,8,1,1,2,2,5,2,1,7,2,6,7,2,2,1,2,2,2,3,7,4,3,3,2,2,3,5,231.0,0,5,35
10,5,3,0,0,8,1,1,2,5,5,1,1,7,2,6,8,2,2,1,2,2,2,3,7,4,3,3,1,2,4,5,231.0,0,4,39
1,5,2,3,1,0,1,0,1,6,6,1,1,7,1,3,7,1,2,2,2,2,1,1,7,4,2,1,2,2,3,5,68.0,1,3,65
1,4,2,3,1,2,1,0,1,5,3,2,1,2,1,6,5,2,2,1,2,2,1,1,7,4,2,3,2,2,3,5,103.0,0,4,63
1,5,1,1,0,4,1,0,1,2,4,1,1,1,1,6,6,2,2,1,2,2,1,2,7,4,2,2,2,3,3,5,228.0,1,4,41
4,0,4,2,0,1,1,0,1,8,5,1,1,3,1,3,6,1,2,2,2,1,1,3,7,4,4,3,2,3,3,5,17.6,1,4,40
1,5,4,2,0,1,1,0,1,8,5,1,1,3,1,3,6,1,2,2,2,1,1,1,7,4,2,3,2,3,3,5,93.0,1,4,40
1,8,1,1,0,1,1,0,2,6,3,2,1,1,1,6,3,2,2,2,2,2,1,2,7,4,5,4,1,1,4,5,101.5,1,5,32
9,5,1,1,0,1,1,0,2,6,3,2,1,1,1,6,3,2,2,2,2,2,1,3,7,4,2,4,1,1,4,5,0.2,1,5,32
1,4,2,2,2,2,1,0,1,6,3,2,1,5,2,6,3,2,2,2,2,2,1,1,7,4,4,4,1,2,4,5,90.0,1,4,38
2,0,2,1,0,2,1,-1,1,36,6,1,1,2,2,2,7,1,2,2,2,2,1,1,7,4,2,3,2,2,1,5,14.5,1,5,65
1,1,2,1,0,1,1,0,1,60,3,1,1,2,1,6,3,2,2,2,2,2,1,1,7,4,2,1,2,2,4,5,15.5,1,4,61
